SHOT_ID_NUMBER,MATCH_ID,DISTANCE_OF_SHOT,POWER_OF_SHOT,AREA_OF_SHOT,SHOT_BASICS,LOCATION_X,LOCATION_Y,REMAINING_MIN,IS_GOAL,TIMESTAMP
16756,21500370,44,1,2,2,199,146,3.75,1,2022-10-09
16757,21500370,46,1,2,2,171,205,98.79,1,2022-10-09
16758,21500370,41,2,4,5,-88,200,2.033333333,0,2022-10-09
16759,21500370,45,2,2,2,207,0,1.85,0,2022-10-09
16760,21500370,36,2,3,5,155,62,0,0,2022-10-09
16761,21500370,37,3,2,5,107,134,11.166666667,0,2022-10-09
16763,21500370,46,3,4,2,-181,188,5.666666667,1,2022-10-09
16774,21500385,25,3,1,1,0,8,8.816666667,1,2022-10-09
16776,21500385,47,4,4,2,-169,213,5.083333333,1,2022-10-09
16775,21500385,21,3,1,4,9,13,5.183333333,1,2022-10-09
16772,21500385,21,3,1,4,-1,16,10.816666667,1,2022-10-09
16773,21500385,20,3,1,4,0,1,9.416666667,1,2022-10-09
16777,21500385,45,4,1,5,51,252,4.483333333,0,2022-10-09
16771,21500385,31,2,1,1,56,100,2.183333333,0,2022-10-09
16770,21500385,47,2,1,2,-191,195,3.533333333,0,2022-10-09
16769,21500385,46,2,2,2,128,237,8.166666667,1,2022-10-09
16768,21500385,21,2,1,4,9,7,8.883333333,1,2022-10-09
16767,21500385,46,2,4,2,-181,188,10.166666667,0,2022-10-09
16766,21500385,28,2,1,1,-30,82,11.066666667,1,2022-10-09
16765,21500385,38,1,3,5,187,-16,4.5,0,2022-10-09
16785,21500422,44,1,2,2,161,178,1.2,0,2022-10-09
16779,21500422,47,3,4,2,-181,208,6.55,1,2022-10-09
16788,21500422,25,3,1,1,-29,46,5.1,1,2022-10-09
16787,21500422,45,3,1,2,-217,129,10.9,1,2022-10-09
16786,21500422,47,1,4,2,-215,164,0.1333333333,0,2022-10-09
16784,21500422,32,1,1,1,-20,120,2.083333333,1,2022-10-09
16783,21500422,35,1,3,5,145,47,2.7,0,2022-10-09
16782,21500422,44,1,4,2,-124,214,4.266666667,0,2022-10-09
16789,21500422,38,4,5,5,-184,-6,6.216666667,1,2022-10-09
16790,21500422,45,4,1,2,-12,259,5.45,0,2022-10-09
16791,21500422,37,4,3,5,166,65,2.3,0,2022-10-09
16792,21500422,51,4,4,2,-202,237,0.85,0,2022-10-09
16793,21500422,35,4,1,5,-32,154,0.5333333333,1,2022-10-09
16780,21500422,44,1,2,2,158,188,5.433333333,0,2022-10-09
16778,21500422,33,1,1,1,6,0,10.733333333,1,2022-10-09
16781,21500422,26,1,1,1,46,41,5.15,0,2022-10-09
16799,21500435,44,2,2,5,197,141,7.933333333,1,2022-10-09
16806,21500435,21,3,1,4,-16,11,6.35,1,2022-10-09
16808,21500435,45,3,4,2,-142,213,5.986666667,0,2022-10-09
16805,21500435,23,3,1,4,35,11,9.133333333,0,2022-10-09
16804,21500435,37,3,4,5,-130,111,11.283333333,0,2022-10-09
16797,21500435,27,1,1,1,4,75,5.666666667,0,2022-10-09
16798,21500435,35,2,1,5,-147,46,9.133333333,1,2022-10-09
16794,21500435,47,1,2,2,166,218,10.216666667,0,2022-10-09
16803,21500435,32,2,3,1,79,95,3.366666667,0,2022-10-09
16802,21500435,24,2,1,1,48,0,4.083333333,1,2022-10-09
16800,21500435,21,2,1,4,-16,2,7.6,0,2022-10-09
16807,21500435,36,3,5,5,-169,16,5.783333333,0,2022-10-09
16801,21500435,45,2,2,2,187,170,5.666666667,1,2022-10-09
16796,21500435,29,1,1,1,46,87,7.616666667,0,2022-10-09
16795,21500435,33,1,3,5,132,2,8.566666667,1,2022-10-09
16812,21500440,37,2,2,5,96,144,6.9,1,2022-10-09
16810,21500440,32,1,5,5,-122,38,7.15,0,2022-10-09
16811,21500440,44,1,3,3,228,87,4.116666667,0,2022-10-09
16809,21500440,34,1,5,1,-79,120,11.65,0,2022-10-09
16813,21500440,44,2,2,2,204,139,4.716666667,1,2022-10-09
16814,21500440,45,2,1,2,-30,254,4.233333333,1,2022-10-09
16815,21500440,46,2,4,2,-135,228,3.75,0,2022-10-09
16816,21500440,46,3,4,2,-160,208,11.533333333,1,2022-10-09
16817,21500440,38,3,1,5,-50,174,8.366666667,0,2022-10-09
16827,21500455,37,3,1,5,173,11,6.6,0,2022-10-09
16826,21500455,20,3,1,4,-2,-5,0.1,1,2022-10-09
16825,21500455,43,1,3,3,0,65,1.066666667,0,2022-10-09
16824,21500455,45,1,2,2,119,229,1.6,1,2022-10-09
16823,21500455,45,1,1,2,20,252,2.616666667,0,2022-10-09
16822,21500455,45,1,1,2,27,249,5.166666667,1,2022-10-09
16821,21500455,41,1,2,5,138,164,6.833333333,0,2022-10-09
16820,21500455,21,1,1,4,10,0,7.266666667,1,2022-10-09
16829,21500455,33,3,5,5,-137,-10,3.783333333,0,2022-10-09
16828,21500455,45,3,4,2,-130,218,4.033333333,0,2022-10-09
16818,21500455,46,1,1,2,-150,224,10.166666667,0,2022-10-09
16819,21500455,21,1,1,4,-2,-10,9.866666667,1,2022-10-09
16830,21500455,44,3,1,2,-73,237,1.183333333,0,2022-10-09
16837,21500458,45,2,4,2,-81,242,1.266666667,1,2022-10-09
16831,21500458,45,1,4,2,-223,120,8.55,1,2022-10-09
16838,21500458,42,2,1,5,-183,139,0.4666666667,0,2022-10-09
16846,21500458,45,4,2,2,200,151,1.116666667,0,2022-10-09
16845,21500458,47,4,4,2,-138,237,1.266666667,0,2022-10-09
16832,21500458,45,1,1,2,189,165,7.1,0,2022-10-09
16844,21500458,48,4,4,2,-191,208,1.633333333,1,2022-10-09
16843,21500458,45,4,1,2,204,154,2.55,0,2022-10-09
16842,21500458,27,4,1,1,-68,18,3.433333333,0,2022-10-09
16840,21500458,43,3,5,6,-225,82,5.6,0,2022-10-09
16839,21500458,45,3,2,2,114,224,10.95,0,2022-10-09
16833,21500458,44,1,4,2,-227,101,3.883333333,0,2022-10-09
16834,21500458,44,2,4,2,-84,228,8.316666667,0,2022-10-09
16841,21500458,21,4,1,4,-4,13,4.133333333,0,2022-10-09
16835,21500458,44,2,1,2,-42,242,5.433333333,0,2022-10-09
16836,21500458,21,2,1,4,17,-1,2.733333333,1,2022-10-09
16848,21500476,22,1,1,4,-22,8,8.683333333,0,2022-10-09
16849,21500476,22,1,1,4,20,11,6.266666667,0,2022-10-09
16850,21500476,44,1,2,2,212,120,5.266666667,0,2022-10-09
16851,21500476,38,2,2,5,107,149,8.133333333,0,2022-10-09
16847,21500476,37,1,2,5,138,111,10,0,2022-10-09
16852,21500476,24,2,1,1,46,2,6.333333333,0,2022-10-09
16853,21500476,40,2,1,5,-30,203,6.033333333,0,2022-10-09
16854,21500476,20,2,1,4,-7,-6,3.95,1,2022-10-09
16855,21500476,27,2,1,1,61,41,2.333333333,0,2022-10-09
16856,21500476,35,3,3,5,101,115,8.133333333,0,2022-10-09
16857,21500476,20,3,1,4,0,1,6.316666667,1,2022-10-09
16858,21500476,45,4,1,2,76,242,4.183333333,0,2022-10-09
16859,21500476,38,4,1,5,6,185,3.916666667,0,2022-10-09
16860,21500476,48,4,2,2,127,252,1.666666667,1,2022-10-09
16866,21500539,41,2,1,5,-12,219,3.8,1,2022-10-09
16867,21500539,29,2,5,1,-76,56,1.166666667,1,2022-10-09
16865,21500539,44,2,4,2,-125,213,4.9,0,2022-10-09
16869,21500539,44,3,4,2,-151,193,10.083333333,1,2022-10-09
16864,21500539,27,2,1,1,-60,41,102.716666667,0,2022-10-09
16861,21500539,32,1,3,5,92,80,5.183333333,1,2022-10-09
16862,21500539,27,1,1,1,14,70,3.816666667,1,2022-10-09
16863,21500539,46,1,2,2,150,213,2.983333333,0,2022-10-09
16873,21500539,21,3,1,4,-3,19,0,0,2022-10-09
16872,21500539,42,3,2,5,102,203,6.616666667,0,2022-10-09
16868,21500539,35,3,5,5,-81,135,39.933333333,0,2022-10-09
16870,21500539,39,3,3,5,195,3,9.2,1,2022-10-09
16871,21500539,44,3,4,2,-135,0,7.7,0,2022-10-09
16874,21500549,22,1,1,4,-27,-6,6.133333333,0,2022-10-09
16884,21500549,33,3,3,5,135,-1,3.3,0,2022-10-09
16875,21500549,44,2,2,2,182,159,7.416666667,0,2022-10-09
16885,21500549,39,4,2,5,112,164,0.6833333333,0,2022-10-09
16883,21500549,20,3,1,4,-2,7,4.733333333,1,2022-10-09
16881,21500549,22,3,1,4,-27,3,5.95,1,2022-10-09
16876,21500549,32,2,1,1,-20,120,5.983333333,0,2022-10-09
16877,21500549,28,2,1,1,1,82,5.783333333,1,2022-10-09
16878,21500549,45,2,4,2,0,218,4.4,0,2022-10-09
16879,21500549,45,3,4,2,-179,180,10.566666667,0,2022-10-09
16882,21500549,25,3,1,1,25,52,21.023333333,0,2022-10-09
16880,21500549,23,3,1,4,0,0,8.516666667,1,2022-10-09
16886,21500576,34,1,2,2,151,193,6.583333333,0,2022-10-09
16887,21500576,21,1,1,5,-14,11,4.083333333,1,2022-10-09
16888,21500576,44,2,2,2,209,124,8.016666667,0,2022-10-09
16889,21500576,41,2,2,5,146,159,6.083333333,1,2022-10-09
16890,21500576,33,2,3,5,135,8,4.683333333,0,2022-10-09
16891,21500592,41,1,2,5,155,149,9.65,1,2022-10-09
16897,21500592,31,1,1,1,6,0,3.866666667,0,2022-10-09
16901,21500592,47,3,4,2,-202,180,5.216666667,0,2022-10-09
16892,21500592,34,1,2,2,213,164,9.35,0,2022-10-09
16893,21500592,41,1,4,5,-109,188,7.9,1,2022-10-09
16894,21500592,38,1,4,5,-97,156,7.4,0,2022-10-09
16895,21500592,30,1,1,1,25,100,6.25,1,2022-10-09
16896,21500592,37,1,2,5,79,154,4.633333333,0,2022-10-09
16898,21500592,23,1,1,5,-25,28,3.8,0,2022-10-09
16899,21500592,31,2,3,5,117,16,4.383333333,0,2022-10-09
16900,21500592,44,3,4,2,-145,203,7.883333333,0,2022-10-09
16902,21500608,43,1,5,5,-217,82,8.3,0,2022-10-09
16906,21500608,44,2,2,2,164,183,6.983333333,0,2022-10-09
16905,21500608,31,2,5,5,-112,11,8.033333333,1,2022-10-09
16904,21500608,36,2,3,5,161,52,8.483333333,1,2022-10-09
16903,21500608,27,3,1,1,28,70,6.716666667,0,2022-10-09
16908,21500614,47,1,4,2,-210,178,0.9333333333,1,2022-10-09
16909,21500614,44,3,1,2,0,239,4.166666667,0,2022-10-09
16907,21500614,38,1,2,5,110,146,5.3,1,2022-10-09
16916,21500638,20,3,1,4,-7,7,8.166666667,0,2022-10-09
16918,21500638,47,4,4,2,-165,214,3,0,2022-10-09
16917,21500638,29,3,3,5,91,11,6.233333333,0,2022-10-09
16915,21500638,45,2,4,2,-140,0,0.1166666667,0,2022-10-09
16914,21500638,45,2,4,2,-171,188,3.983333333,0,2022-10-09
16913,21500638,44,2,5,6,-241,57,4.3,1,2022-10-09
16912,21500638,46,2,1,2,-43,262,4.816666667,0,2022-10-09
16911,21500638,43,2,2,5,181,154,5.366666667,1,2022-10-09
16910,21500638,20,2,1,4,-7,2,6.766666667,1,2022-10-09
16927,21500653,44,3,3,3,238,-31,3.433333333,0,2022-10-09
16924,21500653,38,2,5,5,-187,-6,5.116666667,0,2022-10-09
16920,21500653,44,1,2,2,87,232,5.633333333,0,2022-10-09
16926,21500653,45,3,5,6,-250,-19,5.216666667,1,2022-10-09
16925,21500653,46,2,4,2,-124,229,2.833333333,0,2022-10-09
16923,21500653,29,2,1,1,25,87,5.483333333,1,2022-10-09
16922,21500653,35,2,1,5,-14,159,8.266666667,0,2022-10-09
16921,21500653,23,1,1,4,-11,38,3.483333333,0,2022-10-09
16919,21500653,23,1,1,4,-37,2,9.516666667,0,2022-10-09
16928,21500662,44,1,4,2,-86,229,5.283333333,0,2022-10-09
16929,21500662,37,1,4,5,-92,0,4.05,1,2022-10-09
16930,21500662,38,2,1,5,-32,178,1.933333333,1,2022-10-09
16934,21500662,35,3,5,5,-120,105,5.866666667,1,2022-10-09
16931,21500662,43,3,1,5,4,232,10.583333333,0,2022-10-09
16932,21500662,29,3,5,5,-92,7,10.05,1,2022-10-09
16935,21500662,34,3,1,5,-11,149,3.116666667,1,2022-10-09
16933,21500662,29,3,1,1,-43,90,8.416666667,0,2022-10-09
16943,21500697,45,3,4,2,-83,242,11.633333333,0,2022-10-09
16947,21500697,35,3,5,5,-119,0,4.666666667,0,2022-10-09
16946,21500697,45,3,2,2,127,218,5.383333333,0,2022-10-09
16945,21500697,35,3,5,5,-112,105,7.6,1,2022-10-09
16944,21500697,44,3,2,2,125,213,9.65,1,2022-10-09
16942,21500697,44,2,2,2,218,120,113.256666667,0,2022-10-09
16941,21500697,43,2,1,2,58,232,4.416666667,1,2022-10-09
16940,21500697,44,2,4,2,-79,228,6.116666667,0,2022-10-09
16939,21500697,31,2,1,1,4,115,8.516666667,1,2022-10-09
16938,21500697,27,1,1,1,-79,7,3.933333333,0,2022-10-09
16937,21500697,31,1,3,5,97,56,6.883333333,0,2022-10-09
16936,21500697,43,3,4,2,-191,0,11.4,0,2022-10-09
16954,21500720,44,2,2,2,132,210,8.333333333,1,2022-10-09
16953,21500720,33,1,3,5,97,95,0.6,0,2022-10-09
16952,21500720,29,1,1,1,0,95,2.4,1,2022-10-09
16951,21500720,24,1,1,1,45,13,2.833333333,1,2022-10-09
16950,21500720,44,1,4,2,-110,214,4.766666667,0,2022-10-09
16949,21500720,28,1,5,5,-84,0,7.35,0,2022-10-09
16948,21500720,40,1,1,5,-43,200,10.95,0,2022-10-09
16957,21500720,20,3,1,4,1,7,11.316666667,1,2022-10-09
16956,21500720,45,2,4,2,-199,154,6.233333333,1,2022-10-09
16958,21500720,39,3,3,5,177,92,9.183333333,0,2022-10-09
16959,21500720,33,3,3,5,109,75,7.4,1,2022-10-09
16960,21500720,44,3,2,2,159,183,6.75,1,2022-10-09
16955,21500720,44,2,4,2,-156,193,6.783333333,1,2022-10-09
16961,21500720,44,3,2,2,187,160,4.716666667,0,2022-10-09
16971,21500734,44,3,1,2,76,237,3.45,0,2022-10-09
16962,21500734,44,3,2,2,169,180,11.233333333,0,2022-10-09
16963,21500734,31,1,1,1,-58,105,8.916666667,1,2022-10-09
16964,21500734,44,1,1,2,89,228,4.516666667,0,2022-10-09
16965,21500734,44,2,4,2,-112,223,4.866666667,1,2022-10-09
16967,21500734,43,2,3,3,236,23,2.116666667,0,2022-10-09
16968,21500734,26,3,1,1,-58,33,8.55,0,2022-10-09
16969,21500734,44,3,5,6,-233,61,8.416666667,1,2022-10-09
16966,21500734,43,2,3,3,235,11,3.366666667,1,2022-10-09
16976,21500734,40,4,1,5,145,139,0.4333333333,1,2022-10-09
16975,21500734,40,4,3,5,200,-15,3.616666667,0,2022-10-09
16974,21500734,44,4,4,2,-133,200,5.033333333,1,2022-10-09
16973,21500734,36,3,2,5,120,111,99.806666667,1,2022-10-09
16972,21500734,27,3,1,1,33,65,2.366666667,0,2022-10-09
16970,21500734,28,3,3,5,82,8,7.5,0,2022-10-09
16977,21500747,36,1,5,5,-169,-1,11.133333333,1,2022-10-09
16981,21500747,43,1,3,3,235,0,4.083333333,0,2022-10-09
16978,21500747,31,1,1,1,9,110,10.233333333,1,2022-10-09
16980,21500747,32,1,1,1,53,115,8.05,1,2022-10-09
16982,21500747,21,1,1,4,17,7,3.966666667,0,2022-10-09
16983,21500747,35,1,5,5,-147,33,3.95,1,2022-10-09
16984,21500747,46,2,1,2,28,267,1.216666667,0,2022-10-09
16985,21500747,39,2,2,5,123,154,0.75,0,2022-10-09
16986,21500747,44,3,1,2,-9,242,10.883333333,0,2022-10-09
16987,21500747,35,3,1,5,155,26,9.733333333,0,2022-10-09
16989,21500747,22,3,1,4,19,11,4.333333333,1,2022-10-09
16979,21500747,42,1,3,5,210,75,8.866666667,0,2022-10-09
16990,21500747,24,4,1,1,15,46,5.016666667,0,2022-10-09
16991,21500747,39,4,5,5,-192,11,4.5,0,2022-10-09
16992,21500747,44,3,1,2,-4,249,2.033333333,0,2022-10-09
16993,21500747,46,4,2,2,107,0,0.9666666667,1,2022-10-09
16994,21500747,46,4,1,2,-14,262,0.4666666667,0,2022-10-09
16988,21500747,34,3,1,5,148,13,6.2,0,2022-10-09
17000,21500767,21,2,1,4,12,-1,2.133333333,1,2022-10-09
16995,21500767,39,1,5,5,-196,-16,11.466666667,1,2022-10-09
16996,21500767,32,1,5,5,-122,31,9.166666667,0,2022-10-09
16997,21500767,42,1,4,2,-215,124,7.083333333,0,2022-10-09
16998,21500767,39,2,2,5,79,183,5.15,0,2022-10-09
16999,21500767,45,2,1,2,-7,252,2.416666667,0,2022-10-09
17011,21500767,36,4,2,5,76,149,4.416666667,0,2022-10-09
17001,21500767,45,2,4,2,-120,228,0.4166666667,0,2022-10-09
17002,21500767,43,2,3,3,0,18,0.01666666667,0,2022-10-09
17003,21500767,34,3,1,5,-145,26,11.683333333,1,2022-10-09
17004,21500767,29,3,1,1,-4,97,10.516666667,0,2022-10-09
17005,21500767,33,3,3,1,79,115,5.716666667,1,2022-10-09
17006,21500767,45,3,2,2,213,134,4.1,1,2022-10-09
17007,21500767,44,3,4,2,-201,0,3.133333333,1,2022-10-09
17008,21500767,45,3,1,2,-191,174,2.6,1,2022-10-09
17009,21500767,37,3,3,5,177,-19,0.9,0,2022-10-09
17010,21500767,42,4,3,3,225,-5,5.383333333,0,2022-10-09
17012,21500767,43,4,3,3,227,46,3.2,1,2022-10-09
17013,21500767,45,4,2,2,107,228,2.65,0,2022-10-09
17014,21500767,44,4,4,2,-214,124,0.8333333333,0,2022-10-09
17028,21500776,34,4,1,5,140,2,4.25,1,2022-10-09
17024,21500776,34,3,3,5,141,-15,3.133333333,0,2022-10-09
17027,21500776,26,4,1,1,1,67,4.316666667,0,2022-10-09
17026,21500776,45,4,2,2,192,169,4.55,0,2022-10-09
17025,21500776,47,3,1,2,0,278,0.03333333333,0,2022-10-09
17034,21500776,49,4,1,2,-14,293,0.2833333333,0,2022-10-09
17029,21500776,42,4,3,3,0,7,3.05,1,2022-10-09
17030,21500776,47,4,1,2,-19,272,2.5,1,2022-10-09
17031,21500776,49,4,4,5,-205,213,1.85,0,2022-10-09
17032,21500776,30,4,3,5,97,43,1.45,0,2022-10-09
17033,21500776,40,4,3,5,184,100,0.8833333333,0,2022-10-09
17023,21500776,55,3,4,2,-158,316,3.633333333,0,2022-10-09
17022,21500776,45,3,2,2,119,223,5.95,0,2022-10-09
17021,21500776,47,2,4,2,-91,257,0.8166666667,1,2022-10-09
17020,21500776,44,2,2,2,207,129,4.316666667,0,2022-10-09
17019,21500776,40,2,3,5,191,85,8.183333333,0,2022-10-09
17018,21500776,30,1,1,1,-16,105,5.55,0,2022-10-09
17017,21500776,46,1,2,2,217,149,5.816666667,0,2022-10-09
17016,21500776,35,1,1,5,159,2,7.633333333,0,2022-10-09
17015,21500776,45,1,2,2,200,160,10.8,0,2022-10-09
17042,21500795,45,2,2,2,97,234,3.466666667,0,2022-10-09
17041,21500795,29,2,3,5,96,8,7.85,0,2022-10-09
17040,21500795,32,2,1,1,-32,120,7.933333333,0,2022-10-09
17043,21500795,45,3,4,2,-220,0,11.35,1,2022-10-09
17039,21500795,33,2,3,5,137,2,10.266666667,0,2022-10-09
17038,21500795,44,1,2,2,197,144,3.833333333,1,2022-10-09
17037,21500795,44,1,5,6,-238,51,7.316666667,0,2022-10-09
17036,21500795,46,1,4,2,-143,224,8.516666667,0,2022-10-09
17035,21500795,35,1,3,5,141,61,11.5,1,2022-10-09
17046,21500795,43,4,5,5,-214,97,8.516666667,0,2022-10-09
17048,21500795,48,4,4,2,-209,198,4.1,0,2022-10-09
17047,21500795,44,4,2,2,135,208,5.6,1,2022-10-09
17045,21500795,38,3,1,5,27,183,5.366666667,0,2022-10-09
17044,21500795,26,3,1,1,35,51,8.5,0,2022-10-09
17056,21500818,22,3,1,4,-22,3,7.516666667,0,2022-10-09
17062,21500818,37,4,4,5,-56,170,3.366666667,0,2022-10-09
17063,21500818,21,4,1,4,9,11,3.2,0,2022-10-09
17064,21500818,28,4,3,5,58,65,1.383333333,1,2022-10-09
17065,21500818,44,4,2,2,195,149,0.8833333333,0,2022-10-09
17061,21500818,33,4,5,5,-129,21,4.016666667,0,2022-10-09
17057,21500818,30,3,3,5,101,2,6.2,1,2022-10-09
17060,21500818,31,4,5,5,-110,11,4.75,1,2022-10-09
17059,21500818,24,3,1,1,0,41,4.233333333,1,2022-10-09
17058,21500818,44,3,4,2,-96,223,4.466666667,0,2022-10-09
17055,21500818,40,2,5,6,-235,0,1.55,0,2022-10-09
17054,21500818,26,2,1,1,27,56,4.283333333,1,2022-10-09
17053,21500818,29,2,3,1,61,0,5.983333333,0,2022-10-09
17052,21500818,43,2,5,6,-233,0,6.916666667,0,2022-10-09
17051,21500818,27,1,1,1,48,56,4.866666667,0,2022-10-09
17050,21500818,20,1,1,4,9,0,8.266666667,0,2022-10-09
17049,21500818,34,1,1,5,0,146,11.1,1,2022-10-09
17070,21500831,39,1,4,5,-109,165,4.95,0,2022-10-09
17068,21500831,40,1,3,5,0,110,7.433333333,0,2022-10-09
17072,21500831,45,2,2,2,89,237,2.766666667,0,2022-10-09
17071,21500831,22,2,1,4,-16,18,5.433333333,0,2022-10-09
17069,21500831,45,3,2,2,225,110,112.856666667,0,2022-10-09
17066,21500831,44,1,4,2,-181,164,9.733333333,1,2022-10-09
17074,21500831,35,3,3,5,156,0,11.083333333,1,2022-10-09
17075,21500831,44,3,2,2,158,188,6.1,0,2022-10-09
17076,21500831,36,3,4,5,-56,159,5.35,1,2022-10-09
17073,21500831,29,3,3,5,92,0,11.65,1,2022-10-09
17067,21500831,22,1,1,4,24,2,8.483333333,1,2022-10-09
17077,21500831,38,4,3,5,163,85,1.45,0,2022-10-09
17080,21500837,40,1,1,5,-165,123,5.516666667,0,2022-10-09
17078,21500837,48,1,2,2,159,231,10.966666667,0,2022-10-09
17081,21500837,48,1,2,2,155,237,3.666666667,0,2022-10-09
17082,21500837,41,2,2,5,155,146,3.05,0,2022-10-09
17083,21500837,44,2,2,2,228,100,1.566666667,1,2022-10-09
17084,21500837,45,3,2,2,135,218,8.466666667,0,2022-10-09
17085,21500837,27,3,1,1,-78,2,7.366666667,0,2022-10-09
17079,21500837,31,1,3,5,97,54,8.7,0,2022-10-09
17086,21500837,36,3,3,5,143,0,5.65,0,2022-10-09
17091,21500851,44,2,2,2,104,223,4.533333333,0,2022-10-09
17092,21500851,35,2,1,5,-156,8,1.533333333,1,2022-10-09
17087,21500851,44,1,4,5,-212,116,10.15,0,2022-10-09
17088,21500851,45,1,1,2,-11,252,9.233333333,0,2022-10-09
17090,21500851,32,3,3,1,69,106,6.483333333,0,2022-10-09
17093,21500851,33,2,3,5,119,56,0.4,0,2022-10-09
17094,21500851,45,3,2,2,233,100,11.716666667,0,2022-10-09
17095,21500851,44,4,2,2,176,175,3.483333333,1,2022-10-09
17096,21500851,44,4,1,2,35,247,2.65,0,2022-10-09
17089,21500851,40,1,2,5,159,124,7.35,1,2022-10-09
17098,21500906,44,1,4,2,-137,205,4.666666667,1,2022-10-09
17097,21500906,45,1,4,5,-176,188,8.216666667,0,2022-10-09
17104,21500931,27,2,1,1,10,77,6.366666667,1,2022-10-09
17102,21500931,30,2,3,5,84,70,9,1,2022-10-09
17107,21500931,21,3,1,4,15,7,5.116666667,0,2022-10-09
17106,21500931,62,3,4,2,-220,367,6.75,0,2022-10-09
17105,21500931,46,2,4,2,-243,100,4.75,0,2022-10-09
17099,21500931,40,1,4,5,-88,188,11.133333333,0,2022-10-09
17100,21500931,39,1,2,5,133,141,10.2,0,2022-10-09
17101,21500931,21,1,1,4,10,7,9.9,1,2022-10-09
17103,21500931,43,2,3,3,233,-26,8.366666667,0,2022-10-09
17113,21500962,21,2,1,4,-2,0,3.016666667,0,2022-10-09
17118,21500962,44,4,4,2,-88,224,3.283333333,1,2022-10-09
17117,21500962,38,3,5,5,-187,23,8.283333333,1,2022-10-09
17108,21500962,37,1,2,5,91,144,10.466666667,1,2022-10-09
17116,21500962,34,3,5,5,-143,41,10.4,1,2022-10-09
17115,21500962,45,3,1,2,0,239,10.816666667,1,2022-10-09
17109,21500962,27,1,1,5,48,61,8.55,1,2022-10-09
17110,21500962,24,1,1,1,42,2,6.85,1,2022-10-09
17111,21500962,21,1,1,4,10,3,5.233333333,1,2022-10-09
17112,21500962,34,1,3,5,179,46,4.15,0,2022-10-09
17114,21500962,32,2,5,1,-65,105,1.283333333,1,2022-10-09
17130,21500987,33,4,3,5,132,26,1.533333333,1,2022-10-09
17119,21500987,44,1,4,2,-176,170,10.283333333,0,2022-10-09
17120,21500987,21,1,1,4,0,0,9.516666667,1,2022-10-09
17121,21500987,36,1,4,5,-129,97,6.3,0,2022-10-09
17123,21500987,27,1,1,5,-42,67,3.866666667,0,2022-10-09
17125,21500987,47,2,2,2,212,170,6.166666667,0,2022-10-09
17132,21500987,32,4,3,5,122,11,0.15,0,2022-10-09
17131,21500987,33,4,3,5,120,70,1.083333333,0,2022-10-09
17129,21500987,29,4,3,1,64,65,3.283333333,1,2022-10-09
17128,21500987,42,2,1,5,-27,219,0.7166666667,0,2022-10-09
17126,21500987,30,2,3,1,69,80,2.35,1,2022-10-09
17124,21500987,34,3,5,5,-142,33,2.783333333,0,2022-10-09
17122,21500987,43,1,3,3,230,36,5.383333333,0,2022-10-09
17127,21500987,44,2,4,2,-151,193,1.95,1,2022-10-09
17135,21501055,46,1,4,2,-173,198,5.266666667,0,2022-10-09
17146,21501055,38,4,2,5,138,121,6.766666667,0,2022-10-09
17145,21501055,36,4,1,5,140,90,10.183333333,0,2022-10-09
17144,21501055,30,3,1,1,48,92,5.35,1,2022-10-09
17143,21501055,21,3,1,4,-4,11,7.283333333,1,2022-10-09
17142,21501055,45,3,2,2,132,218,7.4,0,2022-10-09
17141,21501055,31,3,5,1,-58,100,7.6,0,2022-10-09
17140,21501055,31,3,1,1,-45,111,8.2,1,2022-10-09
17139,21501055,45,3,2,2,182,180,9.233333333,1,2022-10-09
17138,21501055,34,3,5,5,-143,-15,10.666666667,0,2022-10-09
17136,21501055,21,1,1,4,-14,2,5.033333333,0,2022-10-09
17134,21501055,31,1,3,5,117,-6,5.483333333,0,2022-10-09
17133,21501055,39,1,2,5,107,160,6.516666667,0,2022-10-09
17137,21501055,45,2,1,2,9,252,5.033333333,0,2022-10-09
17151,21501065,45,2,4,2,-133,214,6.2,0,2022-10-09
17153,21501065,33,3,3,5,132,11,9.966666667,0,2022-10-09
17154,21501065,43,3,3,3,236,13,5.866666667,1,2022-10-09
17155,21501065,45,3,1,2,63,247,5.5,0,2022-10-09
17156,21501065,43,4,5,6,-237,-24,4.016666667,0,2022-10-09
17157,21501065,44,4,2,2,215,124,3.333333333,1,2022-10-09
17158,21501065,48,4,1,2,-79,269,2.866666667,1,2022-10-09
17148,21501065,39,3,1,5,53,185,6.933333333,0,2022-10-09
17150,21501065,31,1,3,5,82,85,3.683333333,1,2022-10-09
17152,21501065,45,2,4,2,-163,193,0.6166666667,0,2022-10-09
17147,21501065,38,1,3,5,181,3,8.916666667,1,2022-10-09
17149,21501065,35,3,1,5,159,3,4.25,0,2022-10-09
17159,21501081,21,1,1,4,9,-6,10.9,1,2022-10-09
17161,21501081,37,1,2,5,84,149,7.95,0,2022-10-09
17160,21501081,27,1,1,1,35,61,8.55,0,2022-10-09
17162,21501081,34,1,5,5,-137,46,4.333333333,0,2022-10-09
17163,21501081,30,1,3,5,82,62,3.7,1,2022-10-09
17164,21501081,27,2,1,1,42,62,5.4,0,2022-10-09
17165,21501081,28,2,3,5,81,-5,1.083333333,0,2022-10-09
17166,21501081,43,3,5,6,-237,-6,8.116666667,1,2022-10-09
